allow_hard_call	biological_category	biological_description	cell_type_id	cell_type_label	curation_notes	curation_version	disease_context	display_name	display_order	do_not_overinterpret_as	gene_set_description	hard_call_notes	interpretation_caveat	interpretation_status	is_composite_required	is_qc	known_limitations	manual_review_status	marker_panel_context	marker_provenance_summary	n_markers	negative_checks	portal_visibility	provenance_warning_count	qc_sensitivity	quality_badges	recommended_portal_label	recommended_portal_summary	release_class	required_supporting_evidence	score_scope	source_gmt	source_workbook	state_class	state_establishment_level	state_establishment_rationale	state_id	state_label	state_level_citation_ids	tissue_id	tissue_label
false		Mature migratory dendritic cell is a curated marker panel for Dendritic cell in Tendon. The biological interpretation needs review or more specific annotation.	dendritic_cell	Dendritic cell	Mature/migratory dendritic cell activation program.	2026-05-26		Mature migratory dendritic cell			curated_tendon_cell_state_markers	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Treat as a curated exploratory marker panel until the state class and establishment level are manually reviewed.	needs_review	false	false		reviewed			10		show_with_caution	1	none	Needs metadata review	Mature migratory dendritic cell	Mature migratory dendritic cell is a curated marker panel for Dendritic cell in Tendon. The biological interpretation needs review or more specific annotation.	portal_flagged		within_tissue_cell_type	dat/tendon/tendon_cell_state_markers.gmt	dat/tendon/tendon_cell_state_markers.xlsx	unknown	needs_review		tendon_dendritic_cell_mature_migratory_dendritic_cell	Mature migratory dendritic cell	citation_b2d93d42ba21	tendon	Tendon
false		Arterial endothelial identity represents a curated identity or subtype marker program within Endothelial cell of arteriole.	endothelial_cell_of_arteriole	Endothelial cell of arteriole	Arterial/arteriolar endothelial marker panel.	2026-05-26		Arterial endothelial identity			curated_tendon_cell_state_markers	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Use as an identity or subtype activity gradient within the selected parent cell type, not as a mutually exclusive cell-state probability.	continuous_gradient	false	false		reviewed			10		show_default	1	none	Established identity marker panel;Continuous activity score	Arterial endothelial identity	Arterial endothelial identity represents a curated identity or subtype marker program within Endothelial cell of arteriole.	portal_default		within_tissue_cell_type	dat/tendon/tendon_cell_state_markers.gmt	dat/tendon/tendon_cell_state_markers.xlsx	broad_identity_gradient	canonical_identity		tendon_endothelial_cell_of_arteriole_arterial_endothelial_identity	Arterial endothelial identity	citation_9d42eedf2d29	tendon	Tendon
false		Arteriolar remodeling endothelium captures remodeling, extracellular matrix, or transition-like activity in Endothelial cell of arteriole.	endothelial_cell_of_arteriole	Endothelial cell of arteriole	Arterial remodeling/shear-response enriched program.	2026-05-26		Arteriolar remodeling endothelium			curated_tendon_cell_state_markers	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	These programs often overlap related stromal or mural lineages. Interpret with parent-cell identity and contamination checks.	continuous_gradient	false	false		reviewed			10		show_default	1	moderate	Remodeling process;Context dependent	Arteriolar remodeling endothelium	Arteriolar remodeling endothelium captures remodeling, extracellular matrix, or transition-like activity in Endothelial cell of arteriole.	portal_flagged		within_tissue_cell_type	dat/tendon/tendon_cell_state_markers.gmt	dat/tendon/tendon_cell_state_markers.xlsx	process_gradient	emerging_context_dependent		tendon_endothelial_cell_of_arteriole_arteriolar_remodeling_endothelium	Arteriolar remodeling endothelium	citation_9d42eedf2d29	tendon	Tendon
false		Angiogenic endothelium captures angiogenic or vascular remodeling activity.	endothelial_cell_of_vascular_tree	Endothelial cell of vascular tree	Angiogenic or remodeling endothelial program.	2026-05-26		Angiogenic endothelium			curated_tendon_cell_state_markers	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Interpret as a process score and consider disease, ischemia, vascular compartment, and tissue context.	continuous_gradient	false	false		reviewed			10		show_default	1	low	Angiogenic process;Context dependent	Angiogenic endothelium	Angiogenic endothelium captures angiogenic or vascular remodeling activity.	portal_flagged		within_tissue_cell_type	dat/tendon/tendon_cell_state_markers.gmt	dat/tendon/tendon_cell_state_markers.xlsx	process_gradient	emerging_context_dependent		tendon_endothelial_cell_of_vascular_tree_angiogenic_endothelium	Angiogenic endothelium	citation_9d42eedf2d29	tendon	Tendon
false		Inflammatory endothelium represents inflammatory activation in Endothelial cell of vascular tree.	endothelial_cell_of_vascular_tree	Endothelial cell of vascular tree	Activated/inflammatory tendon endothelium; disease and dissociation-sensitive.	2026-05-26		Inflammatory endothelium			curated_tendon_cell_state_markers	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Interpret as a process score; consider disease, dissociation, immune contamination, and batch context.	continuous_gradient	false	false		reviewed			10		show_default	1	moderate	Inflammatory process;Context dependent	Inflammatory endothelium	Inflammatory endothelium represents inflammatory activation in Endothelial cell of vascular tree.	portal_flagged		within_tissue_cell_type	dat/tendon/tendon_cell_state_markers.gmt	dat/tendon/tendon_cell_state_markers.xlsx	process_gradient	well_established_process		tendon_endothelial_cell_of_vascular_tree_inflammatory_endothelium	Inflammatory endothelium	citation_b8b3647f1e85	tendon	Tendon
false		Vascular endothelial identity represents a curated identity or subtype marker program within Endothelial cell of vascular tree.	endothelial_cell_of_vascular_tree	Endothelial cell of vascular tree	Pan-blood-endothelial identity panel.	2026-05-26		Vascular endothelial identity			curated_tendon_cell_state_markers	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Use as an identity or subtype activity gradient within the selected parent cell type, not as a mutually exclusive cell-state probability.	continuous_gradient	false	false		reviewed			10		show_default	1	none	Established identity marker panel;Continuous activity score	Vascular endothelial identity	Vascular endothelial identity represents a curated identity or subtype marker program within Endothelial cell of vascular tree.	portal_default		within_tissue_cell_type	dat/tendon/tendon_cell_state_markers.gmt	dat/tendon/tendon_cell_state_markers.xlsx	broad_identity_gradient	canonical_identity		tendon_endothelial_cell_of_vascular_tree_vascular_endothelial_identity	Vascular endothelial identity	citation_90e06fe809cd	tendon	Tendon
false		Inflammatory venule endothelium represents inflammatory activation in Endothelial cell of venule.	endothelial_cell_of_venule	Endothelial cell of venule	Inflammatory venular endothelium and leukocyte recruitment program.	2026-05-26		Inflammatory venule endothelium			curated_tendon_cell_state_markers	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Interpret as a process score; consider disease, dissociation, immune contamination, and batch context.	continuous_gradient	false	false		reviewed			10		show_default	1	moderate	Inflammatory process;Context dependent	Inflammatory venule endothelium	Inflammatory venule endothelium represents inflammatory activation in Endothelial cell of venule.	portal_flagged		within_tissue_cell_type	dat/tendon/tendon_cell_state_markers.gmt	dat/tendon/tendon_cell_state_markers.xlsx	process_gradient	well_established_process		tendon_endothelial_cell_of_venule_inflammatory_venule_endothelium	Inflammatory venule endothelium	citation_b8b3647f1e85	tendon	Tendon
false		Venous endothelial identity represents a curated identity or subtype marker program within Endothelial cell of venule.	endothelial_cell_of_venule	Endothelial cell of venule	Venous/venular endothelial marker panel.	2026-05-26		Venous endothelial identity			curated_tendon_cell_state_markers	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Use as an identity or subtype activity gradient within the selected parent cell type, not as a mutually exclusive cell-state probability.	continuous_gradient	false	false		reviewed			10		show_default	1	none	Established identity marker panel;Continuous activity score	Venous endothelial identity	Venous endothelial identity represents a curated identity or subtype marker program within Endothelial cell of venule.	portal_default		within_tissue_cell_type	dat/tendon/tendon_cell_state_markers.gmt	dat/tendon/tendon_cell_state_markers.xlsx	broad_identity_gradient	canonical_identity		tendon_endothelial_cell_of_venule_venous_endothelial_identity	Venous endothelial identity	citation_9d42eedf2d29	tendon	Tendon
false		Extracellular matrix tenocyte captures remodeling, extracellular matrix, or transition-like activity in Fibroblast.	fibroblast	Fibroblast	Matrix-producing tendon fibroblast program.	2026-05-26		Extracellular matrix tenocyte			curated_tendon_cell_state_markers	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	These programs often overlap related stromal or mural lineages. Interpret with parent-cell identity and contamination checks.	continuous_gradient	false	false		reviewed			10		show_default	1	moderate	Remodeling process;Context dependent	Extracellular matrix tenocyte	Extracellular matrix tenocyte captures remodeling, extracellular matrix, or transition-like activity in Fibroblast.	portal_default		within_tissue_cell_type	dat/tendon/tendon_cell_state_markers.gmt	dat/tendon/tendon_cell_state_markers.xlsx	process_gradient	emerging_context_dependent		tendon_fibroblast_extracellular_matrix_tenocyte	Extracellular matrix tenocyte	citation_b8b3647f1e85	tendon	Tendon
false		Fibro adipogenic progenitor like tenocyte is a curated marker panel for Fibroblast in Tendon. The biological interpretation needs review or more specific annotation.	fibroblast	Fibroblast	APOD/FAP-like stromal-tenocyte program; may overlap peritenon/adipogenic stromal cells.	2026-05-26		Fibro adipogenic progenitor like tenocyte			curated_tendon_cell_state_markers	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Treat as a curated exploratory marker panel until the state class and establishment level are manually reviewed.	needs_review	false	false		reviewed			10		show_with_caution	1	none	Needs metadata review	Fibro adipogenic progenitor like tenocyte	Fibro adipogenic progenitor like tenocyte is a curated marker panel for Fibroblast in Tendon. The biological interpretation needs review or more specific annotation.	portal_flagged		within_tissue_cell_type	dat/tendon/tendon_cell_state_markers.gmt	dat/tendon/tendon_cell_state_markers.xlsx	unknown	needs_review		tendon_fibroblast_fibro_adipogenic_progenitor_like_tenocyte	Fibro adipogenic progenitor like tenocyte	citation_b8b3647f1e85	tendon	Tendon
false		Fibrocartilage chondrogenic tenocyte is a curated marker panel for Fibroblast in Tendon. The biological interpretation needs review or more specific annotation.	fibroblast	Fibroblast	Fibrocartilage/enthesis-associated chondrogenic tendon program.	2026-05-26		Fibrocartilage chondrogenic tenocyte			curated_tendon_cell_state_markers	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Treat as a curated exploratory marker panel until the state class and establishment level are manually reviewed.	needs_review	false	false		reviewed			10		show_with_caution	1	none	Needs metadata review	Fibrocartilage chondrogenic tenocyte	Fibrocartilage chondrogenic tenocyte is a curated marker panel for Fibroblast in Tendon. The biological interpretation needs review or more specific annotation.	portal_default		within_tissue_cell_type	dat/tendon/tendon_cell_state_markers.gmt	dat/tendon/tendon_cell_state_markers.xlsx	unknown	needs_review		tendon_fibroblast_fibrocartilage_chondrogenic_tenocyte	Fibrocartilage chondrogenic tenocyte	citation_90e06fe809cd	tendon	Tendon
